fecha,mes,año,semana,servicio,numero_incidentes,tiempo_promedio_horas,tiempo_promedio_dias,cumplimiento_sla
2023-03-19,2023-03,2023,11,Sistema Tributario,41,10.23,0.43,Cumple
2023-03-19,2023-03,2023,11,Portal Web,21,17.97,0.75,Cumple
2023-03-19,2023-03,2023,11,API de Servicios,37,24.75,1.03,Requiere atención
2023-03-19,2023-03,2023,11,Sistema de Facturación,21,26.26,1.09,Requiere atención
2023-03-19,2023-03,2023,11,Plataforma de Pagos,47,11.78,0.49,Cumple
2023-03-19,2023-03,2023,11,Sistema Aduanero,15,27.57,1.15,Requiere atención
2023-03-19,2023-03,2023,11,BI y Reportes,15,16.17,0.67,Cumple
2023-03-19,2023-03,2023,11,Infraestructura,46,24.88,1.04,Requiere atención
2023-03-26,2023-03,2023,12,Sistema Tributario,22,35.62,1.48,Requiere atención
2023-03-26,2023-03,2023,12,Portal Web,27,18.42,0.77,Cumple
2023-03-26,2023-03,2023,12,API de Servicios,31,17.59,0.73,Cumple
2023-03-26,2023-03,2023,12,Sistema de Facturación,34,31.02,1.29,Requiere atención
2023-03-26,2023-03,2023,12,Plataforma de Pagos,33,22.53,0.94,Cumple
2023-03-26,2023-03,2023,12,Sistema Aduanero,43,27.66,1.15,Requiere atención
2023-03-26,2023-03,2023,12,BI y Reportes,49,16.25,0.68,Cumple
2023-03-26,2023-03,2023,12,Infraestructura,40,11.15,0.46,Cumple
2023-04-02,2023-04,2023,13,Sistema Tributario,32,32.54,1.36,Requiere atención
2023-04-02,2023-04,2023,13,Portal Web,27,16.86,0.7,Cumple
2023-04-02,2023-04,2023,13,API de Servicios,25,9.07,0.38,Cumple
2023-04-02,2023-04,2023,13,Sistema de Facturación,35,8.74,0.36,Cumple
2023-04-02,2023-04,2023,13,Plataforma de Pagos,45,28.1,1.17,Requiere atención
2023-04-02,2023-04,2023,13,Sistema Aduanero,21,27.33,1.14,Requiere atención
2023-04-02,2023-04,2023,13,BI y Reportes,47,12.64,0.53,Cumple
2023-04-02,2023-04,2023,13,Infraestructura,25,21.09,0.88,Cumple
2023-04-09,2023-04,2023,14,Sistema Tributario,32,6.5,0.27,Cumple
2023-04-09,2023-04,2023,14,Portal Web,28,22.78,0.95,Cumple
2023-04-09,2023-04,2023,14,API de Servicios,23,35.99,1.5,Requiere atención
2023-04-09,2023-04,2023,14,Sistema de Facturación,24,25.41,1.06,Requiere atención
2023-04-09,2023-04,2023,14,Plataforma de Pagos,30,42.77,1.78,Requiere atención
2023-04-09,2023-04,2023,14,Sistema Aduanero,36,39.43,1.64,Requiere atención
2023-04-09,2023-04,2023,14,BI y Reportes,10,17.09,0.71,Cumple
2023-04-09,2023-04,2023,14,Infraestructura,42,36.85,1.54,Requiere atención
2023-04-16,2023-04,2023,15,Sistema Tributario,32,7.78,0.32,Cumple
2023-04-16,2023-04,2023,15,Portal Web,35,27.99,1.17,Requiere atención
2023-04-16,2023-04,2023,15,API de Servicios,48,15.33,0.64,Cumple
2023-04-16,2023-04,2023,15,Sistema de Facturación,21,36.44,1.52,Requiere atención
2023-04-16,2023-04,2023,15,Plataforma de Pagos,22,30.37,1.27,Requiere atención
2023-04-16,2023-04,2023,15,Sistema Aduanero,13,33.65,1.4,Requiere atención
2023-04-16,2023-04,2023,15,BI y Reportes,11,27.02,1.13,Requiere atención
2023-04-16,2023-04,2023,15,Infraestructura,35,30.86,1.29,Requiere atención
2023-04-23,2023-04,2023,16,Sistema Tributario,29,33.99,1.42,Requiere atención
2023-04-23,2023-04,2023,16,Portal Web,32,16.55,0.69,Cumple
2023-04-23,2023-04,2023,16,API de Servicios,27,22.52,0.94,Cumple
2023-04-23,2023-04,2023,16,Sistema de Facturación,11,41.85,1.74,Requiere atención
2023-04-23,2023-04,2023,16,Plataforma de Pagos,48,34.87,1.45,Requiere atención
2023-04-23,2023-04,2023,16,Sistema Aduanero,20,26.09,1.09,Requiere atención
2023-04-23,2023-04,2023,16,BI y Reportes,24,40.49,1.69,Requiere atención
2023-04-23,2023-04,2023,16,Infraestructura,29,25.2,1.05,Requiere atención
2023-04-30,2023-04,2023,17,Sistema Tributario,31,10.32,0.43,Cumple
2023-04-30,2023-04,2023,17,Portal Web,13,23.99,1.0,Cumple
2023-04-30,2023-04,2023,17,API de Servicios,48,9.97,0.42,Cumple
2023-04-30,2023-04,2023,17,Sistema de Facturación,44,29.45,1.23,Requiere atención
2023-04-30,2023-04,2023,17,Plataforma de Pagos,48,25.24,1.05,Requiere atención
2023-04-30,2023-04,2023,17,Sistema Aduanero,38,13.93,0.58,Cumple
2023-04-30,2023-04,2023,17,BI y Reportes,23,15.36,0.64,Cumple
2023-04-30,2023-04,2023,17,Infraestructura,46,36.07,1.5,Requiere atención
2023-05-07,2023-05,2023,18,Sistema Tributario,41,27.96,1.17,Requiere atención
2023-05-07,2023-05,2023,18,Portal Web,23,20.48,0.85,Cumple
2023-05-07,2023-05,2023,18,API de Servicios,18,8.06,0.34,Cumple
2023-05-07,2023-05,2023,18,Sistema de Facturación,13,19.71,0.82,Cumple
2023-05-07,2023-05,2023,18,Plataforma de Pagos,13,21.56,0.9,Cumple
2023-05-07,2023-05,2023,18,Sistema Aduanero,43,20.21,0.84,Cumple
2023-05-07,2023-05,2023,18,BI y Reportes,47,32.39,1.35,Requiere atención
2023-05-07,2023-05,2023,18,Infraestructura,19,32.09,1.34,Requiere atención
2023-05-14,2023-05,2023,19,Sistema Tributario,17,17.0,0.71,Cumple
2023-05-14,2023-05,2023,19,Portal Web,25,14.28,0.59,Cumple
2023-05-14,2023-05,2023,19,API de Servicios,36,33.58,1.4,Requiere atención
2023-05-14,2023-05,2023,19,Sistema de Facturación,36,15.54,0.65,Cumple
2023-05-14,2023-05,2023,19,Plataforma de Pagos,42,5.73,0.24,Cumple
2023-05-14,2023-05,2023,19,Sistema Aduanero,14,33.3,1.39,Requiere atención
2023-05-14,2023-05,2023,19,BI y Reportes,17,29.41,1.23,Requiere atención
2023-05-14,2023-05,2023,19,Infraestructura,10,35.65,1.49,Requiere atención
2023-05-21,2023-05,2023,20,Sistema Tributario,17,22.43,0.93,Cumple
2023-05-21,2023-05,2023,20,Portal Web,44,43.64,1.82,Requiere atención
2023-05-21,2023-05,2023,20,API de Servicios,25,13.32,0.55,Cumple
2023-05-21,2023-05,2023,20,Sistema de Facturación,46,21.09,0.88,Cumple
2023-05-21,2023-05,2023,20,Plataforma de Pagos,43,10.62,0.44,Cumple
2023-05-21,2023-05,2023,20,Sistema Aduanero,27,42.6,1.77,Requiere atención
2023-05-21,2023-05,2023,20,BI y Reportes,17,17.4,0.72,Cumple
2023-05-21,2023-05,2023,20,Infraestructura,25,21.17,0.88,Cumple
2023-05-28,2023-05,2023,21,Sistema Tributario,11,13.96,0.58,Cumple
2023-05-28,2023-05,2023,21,Portal Web,46,32.06,1.34,Requiere atención
2023-05-28,2023-05,2023,21,API de Servicios,13,5.54,0.23,Cumple
2023-05-28,2023-05,2023,21,Sistema de Facturación,45,21.14,0.88,Cumple
2023-05-28,2023-05,2023,21,Plataforma de Pagos,42,5.67,0.24,Cumple
2023-05-28,2023-05,2023,21,Sistema Aduanero,24,19.94,0.83,Cumple
2023-05-28,2023-05,2023,21,BI y Reportes,23,43.67,1.82,Requiere atención
2023-05-28,2023-05,2023,21,Infraestructura,29,13.17,0.55,Cumple
2023-06-04,2023-06,2023,22,Sistema Tributario,49,30.33,1.26,Requiere atención
2023-06-04,2023-06,2023,22,Portal Web,18,12.6,0.53,Cumple
2023-06-04,2023-06,2023,22,API de Servicios,19,31.57,1.32,Requiere atención
2023-06-04,2023-06,2023,22,Sistema de Facturación,45,41.75,1.74,Requiere atención
2023-06-04,2023-06,2023,22,Plataforma de Pagos,43,24.61,1.03,Requiere atención
2023-06-04,2023-06,2023,22,Sistema Aduanero,29,32.69,1.36,Requiere atención
2023-06-04,2023-06,2023,22,BI y Reportes,44,28.27,1.18,Requiere atención
2023-06-04,2023-06,2023,22,Infraestructura,26,20.96,0.87,Cumple
2023-06-11,2023-06,2023,23,Sistema Tributario,24,21.33,0.89,Cumple
2023-06-11,2023-06,2023,23,Portal Web,48,21.52,0.9,Cumple
2023-06-11,2023-06,2023,23,API de Servicios,41,3.78,0.16,Cumple
2023-06-11,2023-06,2023,23,Sistema de Facturación,11,38.0,1.58,Requiere atención
2023-06-11,2023-06,2023,23,Plataforma de Pagos,22,41.2,1.72,Requiere atención
2023-06-11,2023-06,2023,23,Sistema Aduanero,47,19.22,0.8,Cumple
2023-06-11,2023-06,2023,23,BI y Reportes,27,35.95,1.5,Requiere atención
2023-06-11,2023-06,2023,23,Infraestructura,45,38.48,1.6,Requiere atención
2023-06-18,2023-06,2023,24,Sistema Tributario,39,15.14,0.63,Cumple
2023-06-18,2023-06,2023,24,Portal Web,40,18.49,0.77,Cumple
2023-06-18,2023-06,2023,24,API de Servicios,17,8.85,0.37,Cumple
2023-06-18,2023-06,2023,24,Sistema de Facturación,38,44.4,1.85,Requiere atención
2023-06-18,2023-06,2023,24,Plataforma de Pagos,36,15.83,0.66,Cumple
2023-06-18,2023-06,2023,24,Sistema Aduanero,30,8.56,0.36,Cumple
2023-06-18,2023-06,2023,24,BI y Reportes,47,25.18,1.05,Requiere atención
2023-06-18,2023-06,2023,24,Infraestructura,37,25.36,1.06,Requiere atención
2023-06-25,2023-06,2023,25,Sistema Tributario,25,23.74,0.99,Cumple
2023-06-25,2023-06,2023,25,Portal Web,44,24.32,1.01,Requiere atención
2023-06-25,2023-06,2023,25,API de Servicios,21,28.43,1.18,Requiere atención
2023-06-25,2023-06,2023,25,Sistema de Facturación,24,30.62,1.28,Requiere atención
2023-06-25,2023-06,2023,25,Plataforma de Pagos,31,21.65,0.9,Cumple
2023-06-25,2023-06,2023,25,Sistema Aduanero,18,22.03,0.92,Cumple
2023-06-25,2023-06,2023,25,BI y Reportes,24,12.59,0.52,Cumple
2023-06-25,2023-06,2023,25,Infraestructura,16,28.94,1.21,Requiere atención
2023-07-02,2023-07,2023,26,Sistema Tributario,49,26.09,1.09,Requiere atención
2023-07-02,2023-07,2023,26,Portal Web,19,27.83,1.16,Requiere atención
2023-07-02,2023-07,2023,26,API de Servicios,49,27.51,1.15,Requiere atención
2023-07-02,2023-07,2023,26,Sistema de Facturación,45,41.71,1.74,Requiere atención
2023-07-02,2023-07,2023,26,Plataforma de Pagos,22,18.4,0.77,Cumple
2023-07-02,2023-07,2023,26,Sistema Aduanero,45,14.47,0.6,Cumple
2023-07-02,2023-07,2023,26,BI y Reportes,30,11.87,0.49,Cumple
2023-07-02,2023-07,2023,26,Infraestructura,30,16.52,0.69,Cumple
2023-07-09,2023-07,2023,27,Sistema Tributario,44,38.86,1.62,Requiere atención
2023-07-09,2023-07,2023,27,Portal Web,14,10.74,0.45,Cumple
2023-07-09,2023-07,2023,27,API de Servicios,25,32.23,1.34,Requiere atención
2023-07-09,2023-07,2023,27,Sistema de Facturación,30,28.37,1.18,Requiere atención
2023-07-09,2023-07,2023,27,Plataforma de Pagos,17,14.74,0.61,Cumple
2023-07-09,2023-07,2023,27,Sistema Aduanero,32,17.9,0.75,Cumple
2023-07-09,2023-07,2023,27,BI y Reportes,29,19.46,0.81,Cumple
2023-07-09,2023-07,2023,27,Infraestructura,32,30.19,1.26,Requiere atención
2023-07-16,2023-07,2023,28,Sistema Tributario,38,28.78,1.2,Requiere atención
2023-07-16,2023-07,2023,28,Portal Web,38,27.71,1.15,Requiere atención
2023-07-16,2023-07,2023,28,API de Servicios,10,33.67,1.4,Requiere atención
2023-07-16,2023-07,2023,28,Sistema de Facturación,46,23.32,0.97,Cumple
2023-07-16,2023-07,2023,28,Plataforma de Pagos,44,15.12,0.63,Cumple
2023-07-16,2023-07,2023,28,Sistema Aduanero,28,29.69,1.24,Requiere atención
2023-07-16,2023-07,2023,28,BI y Reportes,34,33.55,1.4,Requiere atención
2023-07-16,2023-07,2023,28,Infraestructura,38,23.17,0.97,Cumple
2023-07-23,2023-07,2023,29,Sistema Tributario,28,38.02,1.58,Requiere atención
2023-07-23,2023-07,2023,29,Portal Web,29,12.07,0.5,Cumple
2023-07-23,2023-07,2023,29,API de Servicios,11,15.43,0.64,Cumple
2023-07-23,2023-07,2023,29,Sistema de Facturación,43,4.58,0.19,Cumple
2023-07-23,2023-07,2023,29,Plataforma de Pagos,39,28.69,1.2,Requiere atención
2023-07-23,2023-07,2023,29,Sistema Aduanero,26,20.33,0.85,Cumple
2023-07-23,2023-07,2023,29,BI y Reportes,42,21.65,0.9,Cumple
2023-07-23,2023-07,2023,29,Infraestructura,29,41.09,1.71,Requiere atención
2023-07-30,2023-07,2023,30,Sistema Tributario,35,31.29,1.3,Requiere atención
2023-07-30,2023-07,2023,30,Portal Web,37,23.8,0.99,Cumple
2023-07-30,2023-07,2023,30,API de Servicios,14,20.52,0.86,Cumple
2023-07-30,2023-07,2023,30,Sistema de Facturación,36,23.88,0.99,Cumple
2023-07-30,2023-07,2023,30,Plataforma de Pagos,10,15.12,0.63,Cumple
2023-07-30,2023-07,2023,30,Sistema Aduanero,24,29.06,1.21,Requiere atención
2023-07-30,2023-07,2023,30,BI y Reportes,34,35.04,1.46,Requiere atención
2023-07-30,2023-07,2023,30,Infraestructura,14,41.55,1.73,Requiere atención
2023-08-06,2023-08,2023,31,Sistema Tributario,23,37.92,1.58,Requiere atención
2023-08-06,2023-08,2023,31,Portal Web,15,12.08,0.5,Cumple
2023-08-06,2023-08,2023,31,API de Servicios,11,16.35,0.68,Cumple
2023-08-06,2023-08,2023,31,Sistema de Facturación,26,25.46,1.06,Requiere atención
2023-08-06,2023-08,2023,31,Plataforma de Pagos,16,19.53,0.81,Cumple
2023-08-06,2023-08,2023,31,Sistema Aduanero,12,25.47,1.06,Requiere atención
2023-08-06,2023-08,2023,31,BI y Reportes,23,38.16,1.59,Requiere atención
2023-08-06,2023-08,2023,31,Infraestructura,40,8.51,0.35,Cumple
2023-08-13,2023-08,2023,32,Sistema Tributario,21,36.31,1.51,Requiere atención
2023-08-13,2023-08,2023,32,Portal Web,49,23.6,0.98,Cumple
2023-08-13,2023-08,2023,32,API de Servicios,42,36.52,1.52,Requiere atención
2023-08-13,2023-08,2023,32,Sistema de Facturación,23,4.0,0.17,Cumple
2023-08-13,2023-08,2023,32,Plataforma de Pagos,48,43.79,1.82,Requiere atención
2023-08-13,2023-08,2023,32,Sistema Aduanero,24,21.05,0.88,Cumple
2023-08-13,2023-08,2023,32,BI y Reportes,22,41.56,1.73,Requiere atención
2023-08-13,2023-08,2023,32,Infraestructura,34,33.05,1.38,Requiere atención
2023-08-20,2023-08,2023,33,Sistema Tributario,29,31.57,1.32,Requiere atención
2023-08-20,2023-08,2023,33,Portal Web,39,7.8,0.33,Cumple
2023-08-20,2023-08,2023,33,API de Servicios,45,9.86,0.41,Cumple
2023-08-20,2023-08,2023,33,Sistema de Facturación,33,29.75,1.24,Requiere atención
2023-08-20,2023-08,2023,33,Plataforma de Pagos,40,26.17,1.09,Requiere atención
2023-08-20,2023-08,2023,33,Sistema Aduanero,29,42.17,1.76,Requiere atención
2023-08-20,2023-08,2023,33,BI y Reportes,34,43.05,1.79,Requiere atención
2023-08-20,2023-08,2023,33,Infraestructura,35,11.91,0.5,Cumple
2023-08-27,2023-08,2023,34,Sistema Tributario,16,15.27,0.64,Cumple
2023-08-27,2023-08,2023,34,Portal Web,48,13.88,0.58,Cumple
2023-08-27,2023-08,2023,34,API de Servicios,23,32.38,1.35,Requiere atención
2023-08-27,2023-08,2023,34,Sistema de Facturación,23,33.77,1.41,Requiere atención
2023-08-27,2023-08,2023,34,Plataforma de Pagos,30,33.78,1.41,Requiere atención
2023-08-27,2023-08,2023,34,Sistema Aduanero,24,38.98,1.62,Requiere atención
2023-08-27,2023-08,2023,34,BI y Reportes,44,36.51,1.52,Requiere atención
2023-08-27,2023-08,2023,34,Infraestructura,35,9.9,0.41,Cumple
2023-09-03,2023-09,2023,35,Sistema Tributario,44,15.05,0.63,Cumple
2023-09-03,2023-09,2023,35,Portal Web,30,45.28,1.89,Requiere atención
2023-09-03,2023-09,2023,35,API de Servicios,30,11.67,0.49,Cumple
2023-09-03,2023-09,2023,35,Sistema de Facturación,41,33.93,1.41,Requiere atención
2023-09-03,2023-09,2023,35,Plataforma de Pagos,27,30.45,1.27,Requiere atención
2023-09-03,2023-09,2023,35,Sistema Aduanero,43,16.23,0.68,Cumple
2023-09-03,2023-09,2023,35,BI y Reportes,33,28.9,1.2,Requiere atención
2023-09-03,2023-09,2023,35,Infraestructura,42,9.3,0.39,Cumple
2023-09-10,2023-09,2023,36,Sistema Tributario,43,31.8,1.32,Requiere atención
2023-09-10,2023-09,2023,36,Portal Web,31,37.96,1.58,Requiere atención
2023-09-10,2023-09,2023,36,API de Servicios,48,12.13,0.51,Cumple
2023-09-10,2023-09,2023,36,Sistema de Facturación,13,12.58,0.52,Cumple
2023-09-10,2023-09,2023,36,Plataforma de Pagos,11,25.64,1.07,Requiere atención
2023-09-10,2023-09,2023,36,Sistema Aduanero,45,19.66,0.82,Cumple
2023-09-10,2023-09,2023,36,BI y Reportes,47,28.07,1.17,Requiere atención
2023-09-10,2023-09,2023,36,Infraestructura,47,32.84,1.37,Requiere atención
2023-09-17,2023-09,2023,37,Sistema Tributario,48,42.35,1.76,Requiere atención
2023-09-17,2023-09,2023,37,Portal Web,45,16.03,0.67,Cumple
2023-09-17,2023-09,2023,37,API de Servicios,23,29.96,1.25,Requiere atención
2023-09-17,2023-09,2023,37,Sistema de Facturación,23,15.47,0.64,Cumple
2023-09-17,2023-09,2023,37,Plataforma de Pagos,35,24.89,1.04,Requiere atención
2023-09-17,2023-09,2023,37,Sistema Aduanero,25,10.79,0.45,Cumple
2023-09-17,2023-09,2023,37,BI y Reportes,15,5.74,0.24,Cumple
2023-09-17,2023-09,2023,37,Infraestructura,36,34.71,1.45,Requiere atención
2023-09-24,2023-09,2023,38,Sistema Tributario,24,9.61,0.4,Cumple
2023-09-24,2023-09,2023,38,Portal Web,32,36.34,1.51,Requiere atención
2023-09-24,2023-09,2023,38,API de Servicios,19,13.29,0.55,Cumple
2023-09-24,2023-09,2023,38,Sistema de Facturación,22,38.3,1.6,Requiere atención
2023-09-24,2023-09,2023,38,Plataforma de Pagos,18,27.15,1.13,Requiere atención
2023-09-24,2023-09,2023,38,Sistema Aduanero,46,12.14,0.51,Cumple
2023-09-24,2023-09,2023,38,BI y Reportes,12,28.76,1.2,Requiere atención
2023-09-24,2023-09,2023,38,Infraestructura,42,34.48,1.44,Requiere atención
2023-10-01,2023-10,2023,39,Sistema Tributario,23,25.82,1.08,Requiere atención
2023-10-01,2023-10,2023,39,Portal Web,28,34.82,1.45,Requiere atención
2023-10-01,2023-10,2023,39,API de Servicios,35,27.64,1.15,Requiere atención
2023-10-01,2023-10,2023,39,Sistema de Facturación,36,10.92,0.45,Cumple
2023-10-01,2023-10,2023,39,Plataforma de Pagos,42,20.63,0.86,Cumple
2023-10-01,2023-10,2023,39,Sistema Aduanero,14,44.33,1.85,Requiere atención
2023-10-01,2023-10,2023,39,BI y Reportes,17,10.61,0.44,Cumple
2023-10-01,2023-10,2023,39,Infraestructura,35,32.84,1.37,Requiere atención
2023-10-08,2023-10,2023,40,Sistema Tributario,29,23.39,0.97,Cumple
2023-10-08,2023-10,2023,40,Portal Web,36,36.95,1.54,Requiere atención
2023-10-08,2023-10,2023,40,API de Servicios,31,27.35,1.14,Requiere atención
2023-10-08,2023-10,2023,40,Sistema de Facturación,13,44.03,1.83,Requiere atención
2023-10-08,2023-10,2023,40,Plataforma de Pagos,32,43.03,1.79,Requiere atención
2023-10-08,2023-10,2023,40,Sistema Aduanero,30,26.63,1.11,Requiere atención
2023-10-08,2023-10,2023,40,BI y Reportes,25,37.72,1.57,Requiere atención
2023-10-08,2023-10,2023,40,Infraestructura,34,21.11,0.88,Cumple
2023-10-15,2023-10,2023,41,Sistema Tributario,18,13.18,0.55,Cumple
2023-10-15,2023-10,2023,41,Portal Web,14,20.99,0.87,Cumple
2023-10-15,2023-10,2023,41,API de Servicios,37,39.02,1.63,Requiere atención
2023-10-15,2023-10,2023,41,Sistema de Facturación,24,22.21,0.93,Cumple
2023-10-15,2023-10,2023,41,Plataforma de Pagos,20,41.32,1.72,Requiere atención
2023-10-15,2023-10,2023,41,Sistema Aduanero,44,17.6,0.73,Cumple
2023-10-15,2023-10,2023,41,BI y Reportes,39,43.94,1.83,Requiere atención
2023-10-15,2023-10,2023,41,Infraestructura,47,11.27,0.47,Cumple
2023-10-22,2023-10,2023,42,Sistema Tributario,38,20.65,0.86,Cumple
2023-10-22,2023-10,2023,42,Portal Web,26,47.0,1.96,Requiere atención
2023-10-22,2023-10,2023,42,API de Servicios,46,16.73,0.7,Cumple
2023-10-22,2023-10,2023,42,Sistema de Facturación,29,29.7,1.24,Requiere atención
2023-10-22,2023-10,2023,42,Plataforma de Pagos,30,9.82,0.41,Cumple
2023-10-22,2023-10,2023,42,Sistema Aduanero,28,22.95,0.96,Cumple
2023-10-22,2023-10,2023,42,BI y Reportes,48,38.71,1.61,Requiere atención
2023-10-22,2023-10,2023,42,Infraestructura,43,42.51,1.77,Requiere atención
2023-10-29,2023-10,2023,43,Sistema Tributario,29,39.08,1.63,Requiere atención
2023-10-29,2023-10,2023,43,Portal Web,40,29.77,1.24,Requiere atención
2023-10-29,2023-10,2023,43,API de Servicios,18,24.35,1.01,Requiere atención
2023-10-29,2023-10,2023,43,Sistema de Facturación,22,10.52,0.44,Cumple
2023-10-29,2023-10,2023,43,Plataforma de Pagos,11,29.93,1.25,Requiere atención
2023-10-29,2023-10,2023,43,Sistema Aduanero,43,34.0,1.42,Requiere atención
2023-10-29,2023-10,2023,43,BI y Reportes,37,6.83,0.28,Cumple
2023-10-29,2023-10,2023,43,Infraestructura,29,34.77,1.45,Requiere atención
2023-11-05,2023-11,2023,44,Sistema Tributario,17,26.29,1.1,Requiere atención
2023-11-05,2023-11,2023,44,Portal Web,46,26.83,1.12,Requiere atención
2023-11-05,2023-11,2023,44,API de Servicios,47,38.28,1.59,Requiere atención
2023-11-05,2023-11,2023,44,Sistema de Facturación,39,16.23,0.68,Cumple
2023-11-05,2023-11,2023,44,Plataforma de Pagos,44,19.78,0.82,Cumple
2023-11-05,2023-11,2023,44,Sistema Aduanero,22,18.16,0.76,Cumple
2023-11-05,2023-11,2023,44,BI y Reportes,45,38.98,1.62,Requiere atención
2023-11-05,2023-11,2023,44,Infraestructura,18,23.17,0.97,Cumple
2023-11-12,2023-11,2023,45,Sistema Tributario,24,8.95,0.37,Cumple
2023-11-12,2023-11,2023,45,Portal Web,40,14.11,0.59,Cumple
2023-11-12,2023-11,2023,45,API de Servicios,38,8.5,0.35,Cumple
2023-11-12,2023-11,2023,45,Sistema de Facturación,18,29.01,1.21,Requiere atención
2023-11-12,2023-11,2023,45,Plataforma de Pagos,33,39.04,1.63,Requiere atención
2023-11-12,2023-11,2023,45,Sistema Aduanero,27,34.9,1.45,Requiere atención
2023-11-12,2023-11,2023,45,BI y Reportes,48,39.28,1.64,Requiere atención
2023-11-12,2023-11,2023,45,Infraestructura,29,9.94,0.41,Cumple
2023-11-19,2023-11,2023,46,Sistema Tributario,31,20.93,0.87,Cumple
2023-11-19,2023-11,2023,46,Portal Web,27,23.11,0.96,Cumple
2023-11-19,2023-11,2023,46,API de Servicios,24,33.32,1.39,Requiere atención
2023-11-19,2023-11,2023,46,Sistema de Facturación,37,22.22,0.93,Cumple
2023-11-19,2023-11,2023,46,Plataforma de Pagos,40,13.53,0.56,Cumple
2023-11-19,2023-11,2023,46,Sistema Aduanero,10,27.43,1.14,Requiere atención
2023-11-19,2023-11,2023,46,BI y Reportes,25,21.64,0.9,Cumple
2023-11-19,2023-11,2023,46,Infraestructura,31,14.38,0.6,Cumple
2023-11-26,2023-11,2023,47,Sistema Tributario,14,27.14,1.13,Requiere atención
2023-11-26,2023-11,2023,47,Portal Web,19,13.25,0.55,Cumple
2023-11-26,2023-11,2023,47,API de Servicios,46,18.0,0.75,Cumple
2023-11-26,2023-11,2023,47,Sistema de Facturación,24,22.81,0.95,Cumple
2023-11-26,2023-11,2023,47,Plataforma de Pagos,35,15.13,0.63,Cumple
2023-11-26,2023-11,2023,47,Sistema Aduanero,26,10.67,0.44,Cumple
2023-11-26,2023-11,2023,47,BI y Reportes,22,28.97,1.21,Requiere atención
2023-11-26,2023-11,2023,47,Infraestructura,19,35.76,1.49,Requiere atención
2023-12-03,2023-12,2023,48,Sistema Tributario,32,23.62,0.98,Cumple
2023-12-03,2023-12,2023,48,Portal Web,33,31.95,1.33,Requiere atención
2023-12-03,2023-12,2023,48,API de Servicios,49,18.86,0.79,Cumple
2023-12-03,2023-12,2023,48,Sistema de Facturación,29,26.83,1.12,Requiere atención
2023-12-03,2023-12,2023,48,Plataforma de Pagos,15,30.1,1.25,Requiere atención
2023-12-03,2023-12,2023,48,Sistema Aduanero,48,41.55,1.73,Requiere atención
2023-12-03,2023-12,2023,48,BI y Reportes,31,25.93,1.08,Requiere atención
2023-12-03,2023-12,2023,48,Infraestructura,27,36.38,1.52,Requiere atención
2023-12-10,2023-12,2023,49,Sistema Tributario,11,5.57,0.23,Cumple
2023-12-10,2023-12,2023,49,Portal Web,48,7.05,0.29,Cumple
2023-12-10,2023-12,2023,49,API de Servicios,41,27.74,1.16,Requiere atención
2023-12-10,2023-12,2023,49,Sistema de Facturación,34,32.86,1.37,Requiere atención
2023-12-10,2023-12,2023,49,Plataforma de Pagos,12,41.3,1.72,Requiere atención
2023-12-10,2023-12,2023,49,Sistema Aduanero,14,11.21,0.47,Cumple
2023-12-10,2023-12,2023,49,BI y Reportes,44,15.13,0.63,Cumple
2023-12-10,2023-12,2023,49,Infraestructura,48,36.59,1.52,Requiere atención
2023-12-17,2023-12,2023,50,Sistema Tributario,34,3.39,0.14,Cumple
2023-12-17,2023-12,2023,50,Portal Web,23,9.59,0.4,Cumple
2023-12-17,2023-12,2023,50,API de Servicios,24,35.54,1.48,Requiere atención
2023-12-17,2023-12,2023,50,Sistema de Facturación,10,43.92,1.83,Requiere atención
2023-12-17,2023-12,2023,50,Plataforma de Pagos,19,16.79,0.7,Cumple
2023-12-17,2023-12,2023,50,Sistema Aduanero,37,16.76,0.7,Cumple
2023-12-17,2023-12,2023,50,BI y Reportes,42,18.59,0.77,Cumple
2023-12-17,2023-12,2023,50,Infraestructura,14,17.46,0.73,Cumple
2023-12-24,2023-12,2023,51,Sistema Tributario,34,11.92,0.5,Cumple
2023-12-24,2023-12,2023,51,Portal Web,33,22.38,0.93,Cumple
2023-12-24,2023-12,2023,51,API de Servicios,46,29.5,1.23,Requiere atención
2023-12-24,2023-12,2023,51,Sistema de Facturación,42,34.47,1.44,Requiere atención
2023-12-24,2023-12,2023,51,Plataforma de Pagos,38,14.33,0.6,Cumple
2023-12-24,2023-12,2023,51,Sistema Aduanero,48,36.27,1.51,Requiere atención
2023-12-24,2023-12,2023,51,BI y Reportes,31,15.03,0.63,Cumple
2023-12-24,2023-12,2023,51,Infraestructura,38,34.76,1.45,Requiere atención
2023-12-31,2023-12,2023,52,Sistema Tributario,35,38.32,1.6,Requiere atención
2023-12-31,2023-12,2023,52,Portal Web,30,12.73,0.53,Cumple
2023-12-31,2023-12,2023,52,API de Servicios,49,13.72,0.57,Cumple
2023-12-31,2023-12,2023,52,Sistema de Facturación,16,15.68,0.65,Cumple
2023-12-31,2023-12,2023,52,Plataforma de Pagos,15,26.23,1.09,Requiere atención
2023-12-31,2023-12,2023,52,Sistema Aduanero,14,24.0,1.0,Cumple
2023-12-31,2023-12,2023,52,BI y Reportes,39,34.42,1.43,Requiere atención
